tidspunkt,temperatur,trykk,fuktighet,pm25,pm10
2022-11-18 10:31:47.806079,20.506063848517073,1007.7298966559133,20.737675501461062,2,2
2022-11-18 10:32:20.570581,20.72728973854865,1007.7235701594609,20.754746821391617,1,2
2022-11-18 10:32:53.368543,19.917503485586305,1007.7247240727191,21.001378496229144,1,1
2022-11-18 10:33:26.092109,20.272455882856004,1007.7585278280276,20.75409653386249,3,4
2022-11-18 10:33:58.887451,20.265576951080398,1007.7456065356574,20.737713790469048,2,2
2022-11-18 10:34:31.681413,20.18807434527393,1007.7239397656963,20.784062051021632,2,2
2022-11-18 10:35:04.408307,20.087183449402637,1007.7725639380265,20.85313696217786,4,5
2022-11-18 10:35:37.205577,20.121578064065968,1007.7854044218983,20.841140102903147,2,2
2022-11-18 10:36:10.000171,20.159824756088682,1007.7714687234479,20.979205273158396,2,2
2022-11-18 10:36:42.727850,20.03398646358168,1007.7782375014623,20.915353528595485,3,3
2022-11-18 10:37:15.524585,20.014266896865163,1007.8043456881737,20.926940705240714,3,4
2022-11-18 10:37:48.320353,20.345096948718464,1007.8247932310547,20.84157119797872,4,4
2022-11-18 10:38:21.045657,19.95143946036482,1007.812967327567,20.961798197384333,3,3
2022-11-18 10:38:53.839490,20.246957684584252,1007.8350748663709,20.943683776320707,2,2
2022-11-18 10:39:26.637731,20.354910831134845,1007.8857839090659,21.002495514062993,2,2
2022-11-18 10:39:59.361363,20.156156002505234,1007.8829263015535,20.995869754740852,2,2
2022-11-18 10:40:32.157539,19.91521051464181,1007.8929369717283,20.979356092316866,3,3
2022-11-18 10:41:04.944462,20.38334366519597,1007.8919263694797,20.99067500712004,3,3
2022-11-18 10:41:37.672583,20.037196625892673,1007.8698488394529,20.90422025566356,3,3
2022-11-18 10:42:13.898406,20.127723165796976,1007.8854104760007,20.996648175974343,3,3
2022-11-18 10:42:46.691596,20.0482028972841,1007.8787912695216,20.892871989804476,3,3
